Timestamp,Proximity Distance (cm),Intruder Detected,Force Detected,Soft Alarm Triggered,Hard Alarm Triggered,Notification Type,Notification Sent,Alarm Reset Time (s),Event Type,System Uptime (s)
2024-06-04 02:09:24,75,0,1,0,1,Force Alert,1,17,Force Detection,37342
2024-06-04 02:11:56,64,0,0,0,0,,0,0,No Event,37349
2024-06-04 02:20:32,82,0,1,0,1,Force Alert,1,15,Force Detection,37353
2024-06-04 02:40:53,64,1,0,0,0,,0,0,No Event,37358
2024-06-04 03:12:45,11,0,0,0,0,,0,0,No Event,37359
2024-06-04 03:20:34,14,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37363
2024-06-04 03:24:10,22,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37369
2024-06-04 03:48:06,14,1,1,1,1,Force Alert,1,11,Force Detection,37372
2024-06-04 03:57:02,63,0,1,0,1,Force Alert,1,13,Force Detection,37378
2024-06-04 04:00:27,71,1,1,0,1,Force Alert,1,7,Force Detection,37386
2024-06-04 04:03:55,18,1,1,1,1,Force Alert,1,13,Force Detection,37391
2024-06-04 04:07:46,1,1,1,1,1,Force Alert,1,9,Force Detection,37400
2024-06-04 04:12:05,8,0,0,0,0,,0,0,No Event,37401
2024-06-04 05:01:38,78,1,1,0,1,Force Alert,1,13,Force Detection,37409
2024-06-04 05:03:26,51,1,1,0,1,Force Alert,1,20,Force Detection,37416
2024-06-04 05:19:08,22,1,1,1,1,Force Alert,1,8,Force Detection,37418
2024-06-04 05:27:44,61,1,0,0,0,,0,0,No Event,37425
2024-06-04 05:38:43,86,0,1,0,1,Force Alert,1,10,Force Detection,37431
2024-06-04 06:46:08,4,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37439
2024-06-04 06:57:53,1,1,1,1,1,Force Alert,1,14,Force Detection,37447
2024-06-04 07:07:41,23,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37454
2024-06-04 08:15:46,86,0,0,0,0,,0,0,No Event,37461
2024-06-04 08:46:34,77,0,0,0,0,,0,0,No Event,37465
2024-06-04 08:47:25,36,1,1,1,1,Force Alert,1,8,Force Detection,37470
2024-06-04 08:50:47,10,1,1,1,1,Force Alert,1,10,Force Detection,37474
2024-06-04 08:59:25,43,1,1,1,1,Force Alert,1,12,Force Detection,37483
2024-06-04 09:08:51,60,1,1,0,1,Force Alert,1,17,Force Detection,37485
2024-06-04 09:17:58,41,1,1,1,1,Force Alert,1,10,Force Detection,37493
2024-06-04 09:37:30,49,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37502
2024-06-04 09:50:54,91,0,0,0,0,,0,0,No Event,37507
2024-06-04 10:05:03,2,0,1,0,1,Force Alert,1,18,Force Detection,37514
2024-06-04 10:05:38,34,0,1,0,1,Force Alert,1,13,Force Detection,37523
2024-06-04 10:15:02,46,0,1,0,1,Force Alert,1,10,Force Detection,37526
2024-06-04 10:32:30,4,0,1,0,1,Force Alert,1,12,Force Detection,37531
2024-06-04 10:43:29,7,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37539
2024-06-04 10:47:00,50,1,1,0,1,Force Alert,1,12,Force Detection,37540
2024-06-04 10:53:30,92,0,0,0,0,,0,0,No Event,37543
2024-06-04 10:59:36,91,1,0,0,0,,0,0,No Event,37546
2024-06-04 11:00:35,48,1,1,1,1,Force Alert,1,6,Force Detection,37550
2024-06-04 11:08:09,54,0,1,0,1,Force Alert,1,11,Force Detection,37554
2024-06-04 11:20:11,84,0,0,0,0,,0,0,No Event,37561
2024-06-04 11:36:30,38,1,1,1,1,Force Alert,1,18,Force Detection,37563
2024-06-04 11:39:00,75,0,0,0,0,,0,0,No Event,37565
2024-06-04 12:04:31,36,0,1,0,1,Force Alert,1,10,Force Detection,37572
2024-06-04 12:06:39,30,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37574
2024-06-04 12:33:19,83,0,1,0,1,Force Alert,1,19,Force Detection,37583
2024-06-04 12:44:53,69,0,0,0,0,,0,0,No Event,37587
2024-06-04 13:02:15,86,1,1,0,1,Force Alert,1,18,Force Detection,37593
2024-06-04 13:04:25,2,0,1,0,1,Force Alert,1,12,Force Detection,37599
2024-06-04 14:55:17,24,0,0,0,0,,0,0,No Event,37608
2024-06-04 15:26:18,17,1,1,1,1,Force Alert,1,5,Force Detection,37611
2024-06-04 15:35:10,4,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37619
2024-06-04 15:35:24,88,1,0,0,0,,0,0,No Event,37621
2024-06-04 15:45:52,44,0,1,0,1,Force Alert,1,10,Force Detection,37630
2024-06-04 15:46:48,43,0,0,0,0,,0,0,No Event,37638
2024-06-04 16:05:17,6,0,0,0,0,,0,0,No Event,37640
2024-06-04 16:37:46,8,0,0,0,0,,0,0,No Event,37646
2024-06-04 16:53:36,73,1,1,0,1,Force Alert,1,15,Force Detection,37654
2024-06-04 17:07:28,98,0,0,0,0,,0,0,No Event,37662
2024-06-04 17:08:32,51,0,1,0,1,Force Alert,1,19,Force Detection,37671
2024-06-04 17:09:02,15,0,1,0,1,Force Alert,1,7,Force Detection,37677
2024-06-04 17:42:43,81,0,0,0,0,,0,0,No Event,37686
2024-06-04 18:10:09,9,1,1,1,1,Force Alert,1,12,Force Detection,37688
2024-06-04 18:47:47,11,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37697
2024-06-04 19:07:49,74,1,1,0,1,Force Alert,1,18,Force Detection,37700
2024-06-04 19:12:34,9,0,0,0,0,,0,0,No Event,37705
2024-06-04 19:19:01,66,1,0,0,0,,0,0,No Event,37712
2024-06-04 20:09:36,84,1,1,0,1,Force Alert,1,12,Force Detection,37713
2024-06-04 20:13:13,65,1,0,0,0,,0,0,No Event,37722
2024-06-04 20:26:43,39,0,0,0,0,,0,0,No Event,37729
2024-06-04 20:34:42,87,0,1,0,1,Force Alert,1,13,Force Detection,37732
2024-06-04 20:45:47,78,0,0,0,0,,0,0,No Event,37738
2024-06-04 21:00:31,3,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37746
2024-06-04 21:02:12,58,1,0,0,0,,0,0,No Event,37753
2024-06-04 21:45:48,26,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37757
2024-06-04 21:59:40,16,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37761
2024-06-08 12:08:22,54,1,1,0,1,Force Alert,1,13,Force Detection,37770
2024-06-08 12:27:24,71,0,1,0,1,Force Alert,1,9,Force Detection,37777
2024-06-08 12:32:38,38,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37784
2024-06-08 12:41:30,21,0,0,0,0,,0,0,No Event,37791
2024-06-08 12:42:03,6,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37799
2024-06-08 12:57:52,68,0,0,0,0,,0,0,No Event,37807
2024-06-08 12:58:01,24,0,0,0,0,,0,0,No Event,37810
2024-06-08 13:04:03,38,0,1,0,1,Force Alert,1,12,Force Detection,37817
2024-06-08 13:07:21,79,0,0,0,0,,0,0,No Event,37822
2024-06-08 13:20:18,19,1,1,1,1,Force Alert,1,20,Force Detection,37831
2024-06-08 13:42:36,56,1,1,0,1,Force Alert,1,17,Force Detection,37834
2024-06-08 13:51:51,49,0,0,0,0,,0,0,No Event,37843
2024-06-08 14:15:22,77,0,0,0,0,,0,0,No Event,37848
2024-06-08 14:16:50,62,1,0,0,0,,0,0,No Event,37850
2024-06-08 14:28:50,1,0,0,0,0,,0,0,No Event,37851
2024-06-08 14:33:04,53,1,1,0,1,Force Alert,1,17,Force Detection,37857
2024-06-08 14:42:55,17,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37863
2024-06-08 15:12:50,88,0,1,0,1,Force Alert,1,8,Force Detection,37870
2024-06-08 15:25:35,95,0,1,0,1,Force Alert,1,9,Force Detection,37876
2024-06-08 15:27:15,52,0,0,0,0,,0,0,No Event,37877
2024-06-08 16:08:55,18,0,0,0,0,,0,0,No Event,37880
2024-06-08 16:11:29,51,1,0,0,0,,0,0,No Event,37889
2024-06-08 17:04:46,46,1,0,1,0,Proximity Warning,1,0,Proximity Detection,37895
2024-06-08 17:14:12,21,1,1,1,1,Force Alert,1,7,Force Detection,37896
2024-06-08 17:18:24,78,1,1,0,1,Force Alert,1,10,Force Detection,37901
2024-06-08 17:24:16,11,1,1,1,1,Force Alert,1,16,Force Detection,37908
2024-06-08 17:47:14,72,1,1,0,1,Force Alert,1,6,Force Detection,37910
2024-06-08 18:04:58,9,0,1,0,1,Force Alert,1,5,Force Detection,37912
2024-06-08 18:09:33,62,1,0,0,0,,0,0,No Event,37920
2024-06-08 18:11:07,93,0,1,0,1,Force Alert,1,14,Force Detection,37926
2024-06-08 19:05:52,45,1,1,1,1,Force Alert,1,14,Force Detection,37933
2024-06-08 19:36:07,51,1,0,0,0,,0,0,No Event,37940
2024-06-08 19:50:54,72,0,1,0,1,Force Alert,1,11,Force Detection,37947
2024-06-08 20:02:12,24,0,1,0,1,Force Alert,1,18,Force Detection,37950
2024-06-08 20:23:52,25,1,1,1,1,Force Alert,1,12,Force Detection,37954
2024-06-08 20:37:22,67,0,0,0,0,,0,0,No Event,37961
2024-06-08 20:37:45,27,0,1,0,1,Force Alert,1,18,Force Detection,37969
2024-06-08 20:41:53,50,1,0,0,0,,0,0,No Event,37978
2024-06-08 20:46:44,63,1,1,0,1,Force Alert,1,18,Force Detection,37981
2024-06-08 20:48:33,20,0,0,0,0,,0,0,No Event,37987
2024-06-08 20:52:48,40,1,1,1,1,Force Alert,1,8,Force Detection,37992
2024-06-08 21:17:42,48,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38000
2024-06-08 21:29:57,80,1,0,0,0,,0,0,No Event,38009
2024-06-08 21:37:27,22,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38018
2024-06-08 21:40:22,4,1,1,1,1,Force Alert,1,14,Force Detection,38021
2024-06-08 21:52:42,34,0,0,0,0,,0,0,No Event,38028
2024-06-08 22:55:01,84,0,0,0,0,,0,0,No Event,38030
2024-06-08 23:09:44,47,1,1,1,1,Force Alert,1,18,Force Detection,38034
2024-06-08 23:34:34,84,0,0,0,0,,0,0,No Event,38037
2024-06-08 23:43:07,8,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38042
2024-06-08 23:49:40,2,0,0,0,0,,0,0,No Event,38046
2024-06-08 23:50:55,87,0,1,0,1,Force Alert,1,8,Force Detection,38051
2024-06-09 00:31:13,92,0,0,0,0,,0,0,No Event,38059
2024-06-09 01:22:27,13,1,1,1,1,Force Alert,1,19,Force Detection,38060
2024-06-09 01:26:20,49,1,1,1,1,Force Alert,1,19,Force Detection,38061
2024-06-09 01:46:03,89,1,1,0,1,Force Alert,1,18,Force Detection,38062
2024-06-09 01:52:42,71,0,0,0,0,,0,0,No Event,38071
2024-06-09 02:11:33,9,0,1,0,1,Force Alert,1,16,Force Detection,38073
2024-06-09 02:24:13,29,0,0,0,0,,0,0,No Event,38074
2024-06-09 02:35:25,56,1,1,0,1,Force Alert,1,19,Force Detection,38075
2024-06-09 02:39:52,78,1,0,0,0,,0,0,No Event,38076
2024-06-09 02:40:02,63,1,1,0,1,Force Alert,1,9,Force Detection,38081
2024-06-09 02:45:48,33,0,1,0,1,Force Alert,1,6,Force Detection,38082
2024-06-09 02:47:42,47,1,1,1,1,Force Alert,1,8,Force Detection,38091
2024-06-09 02:55:51,37,1,1,1,1,Force Alert,1,11,Force Detection,38097
2024-06-09 03:27:02,52,0,1,0,1,Force Alert,1,15,Force Detection,38103
2024-06-09 03:46:08,38,0,0,0,0,,0,0,No Event,38107
2024-06-09 03:55:12,86,1,0,0,0,,0,0,No Event,38116
2024-06-09 03:55:28,50,0,1,0,1,Force Alert,1,14,Force Detection,38117
2024-06-09 03:57:36,70,0,0,0,0,,0,0,No Event,38123
2024-06-09 03:57:59,82,0,0,0,0,,0,0,No Event,38126
2024-06-09 04:52:08,85,0,1,0,1,Force Alert,1,14,Force Detection,38131
2024-06-09 04:57:06,34,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38139
2024-06-09 05:13:19,51,1,0,0,0,,0,0,No Event,38141
2024-06-09 05:48:25,10,0,0,0,0,,0,0,No Event,38145
2024-06-09 05:48:50,52,0,0,0,0,,0,0,No Event,38148
2024-06-09 05:58:13,20,0,1,0,1,Force Alert,1,5,Force Detection,38154
2024-06-09 06:03:17,52,0,0,0,0,,0,0,No Event,38162
2024-06-09 06:49:38,73,1,1,0,1,Force Alert,1,18,Force Detection,38164
2024-06-09 06:50:39,61,1,0,0,0,,0,0,No Event,38166
2024-06-09 06:50:39,78,1,1,0,1,Force Alert,1,20,Force Detection,38169
2024-06-09 06:55:17,27,1,1,1,1,Force Alert,1,12,Force Detection,38178
2024-06-09 07:20:11,51,0,0,0,0,,0,0,No Event,38181
2024-06-09 07:25:44,70,1,0,0,0,,0,0,No Event,38187
2024-06-09 07:27:05,46,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38196
2024-06-09 07:28:03,7,1,1,1,1,Force Alert,1,19,Force Detection,38199
2024-06-09 07:38:18,77,1,1,0,1,Force Alert,1,15,Force Detection,38207
2024-06-09 07:44:28,96,0,1,0,1,Force Alert,1,14,Force Detection,38216
2024-06-09 08:22:00,97,1,0,0,0,,0,0,No Event,38224
2024-06-09 08:24:58,82,0,0,0,0,,0,0,No Event,38229
2024-06-09 08:39:53,94,0,1,0,1,Force Alert,1,16,Force Detection,38232
2024-06-09 08:53:17,66,0,1,0,1,Force Alert,1,19,Force Detection,38241
2024-06-09 09:02:21,62,0,1,0,1,Force Alert,1,5,Force Detection,38249
2024-06-09 09:55:19,56,0,1,0,1,Force Alert,1,6,Force Detection,38256
2024-06-09 10:15:15,5,1,1,1,1,Force Alert,1,14,Force Detection,38260
2024-06-09 10:49:07,89,0,1,0,1,Force Alert,1,7,Force Detection,38267
2024-06-09 10:54:17,14,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38276
2024-06-09 11:12:34,19,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38278
2024-06-09 11:20:14,43,0,0,0,0,,0,0,No Event,38281
2024-06-09 11:24:14,42,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38282
2024-06-13 02:09:19,85,1,0,0,0,,0,0,No Event,38287
2024-06-13 02:18:31,10,1,1,1,1,Force Alert,1,10,Force Detection,38292
2024-06-13 02:42:00,26,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38293
2024-06-13 02:44:00,20,0,1,0,1,Force Alert,1,8,Force Detection,38300
2024-06-13 02:47:52,25,0,1,0,1,Force Alert,1,14,Force Detection,38305
2024-06-13 03:07:21,12,0,0,0,0,,0,0,No Event,38306
2024-06-13 03:38:40,63,1,1,0,1,Force Alert,1,13,Force Detection,38315
2024-06-13 03:50:33,86,0,0,0,0,,0,0,No Event,38322
2024-06-13 03:51:43,22,0,1,0,1,Force Alert,1,14,Force Detection,38323
2024-06-13 04:10:32,1,0,1,0,1,Force Alert,1,13,Force Detection,38327
2024-06-13 04:33:03,17,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38332
2024-06-13 04:41:58,49,1,1,1,1,Force Alert,1,11,Force Detection,38341
2024-06-13 04:46:09,78,0,0,0,0,,0,0,No Event,38346
2024-06-13 05:13:50,76,1,0,0,0,,0,0,No Event,38352
2024-06-13 06:00:33,12,0,1,0,1,Force Alert,1,18,Force Detection,38358
2024-06-13 06:06:15,87,0,0,0,0,,0,0,No Event,38366
2024-06-13 07:11:18,13,0,0,0,0,,0,0,No Event,38367
2024-06-13 07:45:50,36,0,1,0,1,Force Alert,1,18,Force Detection,38372
2024-06-13 07:49:20,15,0,1,0,1,Force Alert,1,12,Force Detection,38380
2024-06-13 07:52:56,11,1,1,1,1,Force Alert,1,9,Force Detection,38386
2024-06-13 07:59:39,11,0,0,0,0,,0,0,No Event,38387
2024-06-13 08:04:25,94,1,1,0,1,Force Alert,1,5,Force Detection,38389
2024-06-13 08:06:27,23,0,1,0,1,Force Alert,1,19,Force Detection,38398
2024-06-13 08:33:38,97,0,1,0,1,Force Alert,1,10,Force Detection,38402
2024-06-13 09:26:39,7,0,1,0,1,Force Alert,1,13,Force Detection,38410
2024-06-13 09:27:28,90,1,1,0,1,Force Alert,1,16,Force Detection,38412
2024-06-13 09:27:40,77,0,0,0,0,,0,0,No Event,38421
2024-06-13 09:39:35,47,1,1,1,1,Force Alert,1,5,Force Detection,38422
2024-06-13 09:48:43,68,0,1,0,1,Force Alert,1,17,Force Detection,38431
2024-06-13 10:10:29,58,1,0,0,0,,0,0,No Event,38435
2024-06-13 10:31:14,53,0,1,0,1,Force Alert,1,6,Force Detection,38444
2024-06-13 10:33:23,88,1,0,0,0,,0,0,No Event,38447
2024-06-13 10:33:45,90,0,1,0,1,Force Alert,1,12,Force Detection,38448
2024-06-13 10:45:46,15,0,0,0,0,,0,0,No Event,38457
2024-06-13 10:55:21,25,1,1,1,1,Force Alert,1,7,Force Detection,38464
2024-06-13 10:56:50,2,0,1,0,1,Force Alert,1,7,Force Detection,38465
2024-06-13 11:04:30,26,0,0,0,0,,0,0,No Event,38470
2024-06-13 11:28:16,15,1,1,1,1,Force Alert,1,8,Force Detection,38476
2024-06-13 11:36:17,2,0,1,0,1,Force Alert,1,11,Force Detection,38484
2024-06-13 11:37:21,16,0,0,0,0,,0,0,No Event,38492
2024-06-13 11:41:30,47,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38495
2024-06-13 12:25:33,78,1,0,0,0,,0,0,No Event,38498
2024-06-13 12:34:31,86,0,1,0,1,Force Alert,1,18,Force Detection,38505
2024-06-13 12:59:03,55,1,0,0,0,,0,0,No Event,38512
2024-06-13 13:10:40,88,0,1,0,1,Force Alert,1,5,Force Detection,38521
2024-06-13 13:13:38,97,1,1,0,1,Force Alert,1,19,Force Detection,38525
2024-06-13 13:21:17,49,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38531
2024-06-13 13:28:53,17,0,1,0,1,Force Alert,1,6,Force Detection,38534
2024-06-13 13:39:55,71,0,1,0,1,Force Alert,1,18,Force Detection,38542
2024-06-13 14:07:00,97,0,0,0,0,,0,0,No Event,38551
2024-06-13 14:07:38,79,1,0,0,0,,0,0,No Event,38559
2024-06-13 15:00:04,87,0,0,0,0,,0,0,No Event,38566
2024-06-13 15:06:15,2,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38572
2024-06-13 15:44:01,57,1,0,0,0,,0,0,No Event,38578
2024-06-13 15:46:46,42,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38586
2024-06-13 16:09:56,86,1,1,0,1,Force Alert,1,18,Force Detection,38595
2024-06-13 16:18:38,34,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38597
2024-06-13 16:19:48,26,0,1,0,1,Force Alert,1,11,Force Detection,38604
2024-06-13 16:45:30,9,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38607
2024-06-13 17:30:24,28,0,1,0,1,Force Alert,1,7,Force Detection,38609
2024-06-13 17:51:18,9,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38613
2024-06-13 17:57:08,9,0,1,0,1,Force Alert,1,12,Force Detection,38620
2024-06-13 18:02:45,15,0,0,0,0,,0,0,No Event,38625
2024-06-13 18:40:47,23,0,1,0,1,Force Alert,1,10,Force Detection,38626
2024-06-13 18:51:50,93,0,1,0,1,Force Alert,1,18,Force Detection,38628
2024-06-13 19:04:27,25,0,0,0,0,,0,0,No Event,38632
2024-06-13 19:32:35,31,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38639
2024-06-13 19:43:25,36,0,1,0,1,Force Alert,1,20,Force Detection,38641
2024-06-13 19:44:01,35,0,1,0,1,Force Alert,1,6,Force Detection,38649
2024-06-13 19:51:46,35,0,1,0,1,Force Alert,1,7,Force Detection,38654
2024-06-13 20:03:08,78,1,1,0,1,Force Alert,1,16,Force Detection,38659
2024-06-13 20:05:21,19,1,1,1,1,Force Alert,1,11,Force Detection,38663
2024-06-13 20:08:19,4,0,1,0,1,Force Alert,1,15,Force Detection,38669
2024-06-13 20:19:22,35,0,0,0,0,,0,0,No Event,38677
2024-06-13 20:19:45,81,0,1,0,1,Force Alert,1,9,Force Detection,38683
2024-06-13 21:02:31,78,0,0,0,0,,0,0,No Event,38689
2024-06-13 21:18:26,28,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38695
2024-06-13 21:22:23,12,0,1,0,1,Force Alert,1,7,Force Detection,38702
2024-06-13 21:32:05,60,0,1,0,1,Force Alert,1,6,Force Detection,38710
2024-06-13 21:34:59,75,1,1,0,1,Force Alert,1,11,Force Detection,38717
2024-06-13 22:37:55,96,1,1,0,1,Force Alert,1,7,Force Detection,38720
2024-06-13 22:41:13,43,0,0,0,0,,0,0,No Event,38726
2024-06-13 22:48:29,86,1,0,0,0,,0,0,No Event,38730
2024-06-13 22:56:12,52,0,1,0,1,Force Alert,1,12,Force Detection,38733
2024-06-13 23:13:26,27,0,1,0,1,Force Alert,1,9,Force Detection,38738
2024-06-13 23:22:01,81,1,1,0,1,Force Alert,1,20,Force Detection,38744
2024-06-13 23:38:31,12,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38748
2024-06-14 00:09:22,97,0,1,0,1,Force Alert,1,7,Force Detection,38749
2024-06-14 00:36:45,42,0,0,0,0,,0,0,No Event,38751
2024-06-14 00:42:04,69,0,0,0,0,,0,0,No Event,38755
2024-06-14 00:42:40,93,0,0,0,0,,0,0,No Event,38760
2024-06-14 00:44:07,2,1,1,1,1,Force Alert,1,20,Force Detection,38763
2024-06-14 01:03:51,47,0,1,0,1,Force Alert,1,20,Force Detection,38766
2024-06-14 01:08:03,23,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38769
2024-06-14 01:09:19,69,1,0,0,0,,0,0,No Event,38778
2024-06-14 01:09:23,81,1,0,0,0,,0,0,No Event,38779
2024-06-14 01:26:39,47,0,1,0,1,Force Alert,1,10,Force Detection,38782
2024-06-14 01:27:20,72,1,1,0,1,Force Alert,1,14,Force Detection,38783
2024-06-14 01:30:37,9,0,0,0,0,,0,0,No Event,38792
2024-06-14 01:37:41,57,0,1,0,1,Force Alert,1,13,Force Detection,38797
2024-06-17 15:54:54,74,0,1,0,1,Force Alert,1,11,Force Detection,38798
2024-06-17 16:04:28,12,0,0,0,0,,0,0,No Event,38803
2024-06-17 16:20:21,20,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38811
2024-06-17 16:48:45,12,1,1,1,1,Force Alert,1,13,Force Detection,38817
2024-06-17 16:58:54,70,1,0,0,0,,0,0,No Event,38822
2024-06-17 17:06:41,92,1,1,0,1,Force Alert,1,16,Force Detection,38824
2024-06-17 17:11:49,44,1,1,1,1,Force Alert,1,17,Force Detection,38830
2024-06-17 17:18:29,99,0,1,0,1,Force Alert,1,10,Force Detection,38831
2024-06-17 17:19:31,38,0,1,0,1,Force Alert,1,14,Force Detection,38838
2024-06-17 17:39:17,51,0,1,0,1,Force Alert,1,11,Force Detection,38847
2024-06-17 18:10:21,63,0,1,0,1,Force Alert,1,18,Force Detection,38848
2024-06-17 18:14:57,31,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38857
2024-06-17 18:17:52,65,1,0,0,0,,0,0,No Event,38862
2024-06-17 18:20:18,36,0,1,0,1,Force Alert,1,12,Force Detection,38865
2024-06-17 18:20:34,7,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38871
2024-06-17 18:23:25,83,0,0,0,0,,0,0,No Event,38880
2024-06-17 18:54:53,19,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38889
2024-06-17 19:27:39,78,1,0,0,0,,0,0,No Event,38895
2024-06-17 19:29:32,49,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38900
2024-06-17 20:01:57,85,0,0,0,0,,0,0,No Event,38905
2024-06-17 20:15:59,36,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38912
2024-06-17 20:16:22,52,0,1,0,1,Force Alert,1,20,Force Detection,38918
2024-06-17 20:20:30,24,1,1,1,1,Force Alert,1,12,Force Detection,38924
2024-06-17 20:35:17,92,1,1,0,1,Force Alert,1,17,Force Detection,38933
2024-06-17 20:58:35,49,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38940
2024-06-17 21:34:56,48,1,1,1,1,Force Alert,1,20,Force Detection,38946
2024-06-17 22:18:31,22,0,0,0,0,,0,0,No Event,38948
2024-06-17 22:45:40,15,0,0,0,0,,0,0,No Event,38949
2024-06-17 23:22:22,22,0,1,0,1,Force Alert,1,6,Force Detection,38950
2024-06-17 23:58:35,18,1,1,1,1,Force Alert,1,7,Force Detection,38959
2024-06-18 00:55:33,45,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38962
2024-06-18 01:05:37,70,1,0,0,0,,0,0,No Event,38965
2024-06-18 01:07:59,100,0,1,0,1,Force Alert,1,18,Force Detection,38969
2024-06-18 01:10:03,16,0,1,0,1,Force Alert,1,7,Force Detection,38975
2024-06-18 01:47:43,51,0,0,0,0,,0,0,No Event,38976
2024-06-18 02:03:49,11,0,0,0,0,,0,0,No Event,38978
2024-06-18 02:09:11,70,0,0,0,0,,0,0,No Event,38982
2024-06-18 02:14:45,31,1,0,1,0,Proximity Warning,1,0,Proximity Detection,38983
2024-06-18 02:15:02,57,0,0,0,0,,0,0,No Event,38989
2024-06-18 02:15:44,82,0,0,0,0,,0,0,No Event,38990
2024-06-18 02:29:41,43,0,0,0,0,,0,0,No Event,38994
2024-06-18 02:40:38,14,1,0,1,0,Proximity Warning,1,0,Proximity Detection,39003
2024-06-18 02:43:08,35,1,0,1,0,Proximity Warning,1,0,Proximity Detection,39007
2024-06-18 03:15:42,81,0,1,0,1,Force Alert,1,7,Force Detection,39016
2024-06-18 03:15:57,77,1,0,0,0,,0,0,No Event,39025
2024-06-18 03:34:49,31,1,1,1,1,Force Alert,1,8,Force Detection,39031
2024-06-18 03:49:57,3,0,0,0,0,,0,0,No Event,39035
2024-06-18 03:57:50,71,0,0,0,0,,0,0,No Event,39040
2024-06-18 04:18:41,10,1,1,1,1,Force Alert,1,14,Force Detection,39045
2024-06-18 04:28:46,11,1,0,1,0,Proximity Warning,1,0,Proximity Detection,39049
2024-06-18 04:32:35,66,1,0,0,0,,0,0,No Event,39051
2024-06-18 04:49:31,10,1,0,1,0,Proximity Warning,1,0,Proximity Detection,39057
2024-06-18 04:49:39,56,0,0,0,0,,0,0,No Event,39060
2024-06-18 05:42:33,90,1,0,0,0,,0,0,No Event,39067
2024-06-18 06:15:16,4,0,1,0,1,Force Alert,1,8,Force Detection,39068
2024-06-18 06:16:16,99,1,0,0,0,,0,0,No Event,39070
2024-06-18 06:30:15,38,1,0,1,0,Proximity Warning,1,0,Proximity Detection,39075
2024-06-18 06:33:03,54,1,0,0,0,,0,0,No Event,39084
2024-06-18 06:34:31,60,0,0,0,0,,0,0,No Event,39088
2024-06-18 06:39:38,12,1,1,1,1,Force Alert,1,18,Force Detection,39097
2024-06-18 07:01:12,27,1,1,1,1,Force Alert,1,8,Force Detection,39104
2024-06-18 07:02:19,30,1,1,1,1,Force Alert,1,14,Force Detection,39108
2024-06-18 07:12:35,79,0,0,0,0,,0,0,No Event,39117
2024-06-18 07:22:42,68,1,0,0,0,,0,0,No Event,39120
2024-06-18 07:42:52,45,0,0,0,0,,0,0,No Event,39129
2024-06-18 08:01:18,21,1,0,1,0,Proximity Warning,1,0,Proximity Detection,39137
2024-06-18 08:26:47,44,0,0,0,0,,0,0,No Event,39140
2024-06-18 08:35:27,43,1,0,1,0,Proximity Warning,1,0,Proximity Detection,39148
2024-06-18 08:42:34,50,1,1,0,1,Force Alert,1,9,Force Detection,39156
2024-06-18 08:57:44,13,0,0,0,0,,0,0,No Event,39165
2024-06-18 09:04:22,60,1,0,0,0,,0,0,No Event,39168
